agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg,reward,options,q_initial
claude-1,Model_2alpha,44,9.91489624838649,33.52283707117649,13.56127993678716,,0.8777300515380789,0.03023948140233128,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,45,12.10318401348322,37.899412601369946,13.688108870410561,,0.8768071901473332,0.023220276466719685,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,46,7.729237839797797,29.151520253999102,12.90848806955905,,0.8148249863642241,0.03952427856551488,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,47,12.419556962859673,38.532158500122854,12.88714685871942,,0.9071338376219031,0.004283140174706423,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,48,8.972723194408161,31.63849096321983,13.040000971775438,,0.8380704578706597,0.010349676082293313,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,49,11.685546355600277,37.06413728560406,14.951792562329395,,0.8881885917669821,0.06239266554772628,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,0,16.21377330760549,41.55624299814665,30.675957853165393,0.1394822593906416,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,1,16.871695899639242,42.872088182214156,36.25330597546381,0.07844059624583581,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,2,28.36656045296934,65.86181728887435,41.345186771890845,0.04884835882495305,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,3,19.791969255525313,48.7126348939863,44.885124014303024,0.060864844818357466,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,4,15.869715661650108,40.86812770623589,30.09781059239922,0.09310068349256312,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,5,133.3619507126336,275.85259780820286,0.8660213597608413,0.8976821921573682,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,6,12.980697041659079,35.09009046625383,26.77452193065625,0.13116830536197768,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,7,13.263656233257402,35.65600884945047,33.35682058759474,0.1342031056147224,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,8,105.67559168585726,220.4798797546502,13.516910922469945,0.05080108266449066,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,9,69.25187556393857,147.63244751081282,0.4947911004189919,0.0007483380556458663,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,10,113.73067800826962,236.59005239947493,2.0312066397789703,0.9889965611118471,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,11,20.265107374236045,49.65891113140776,43.450148625310845,0.08222550778037001,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,12,15.871172446500305,40.87104127593628,42.04895853055354,0.0861211423816539,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,13,108.04214601219304,225.21298840732175,0.4666990157712373,0.003204673320421178,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,14,14.705356097154752,38.539408577245176,27.701992588969347,0.1912806111177408,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,15,35.582224165736264,80.2931447144082,67.25199395511655,0.041374807040367424,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,16,107.08495404404574,223.29860447102715,0.9203791592327406,0.18774178817066642,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,17,107.99199831485211,225.1126930126399,0.0911340790633251,0.8720755050895705,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,18,15.823753037454686,40.776202457845045,26.392674444506778,0.17549814994819588,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,19,33.27694454679678,75.68258547652923,20.963221517058383,0.11438416072536454,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,20,23.353629359075782,55.83595510108724,41.59430092614756,0.08298035069057857,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,21,107.81783218604284,224.76436075502136,3.742474141071005,0.990137954533193,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,22,133.90685141640043,276.94239921573654,0.72709729160198,0.5897090883253925,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,23,128.8062309277794,266.7411582384945,1.8317996415381237,0.7106221712914043,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,24,17.27782927558472,43.68435493410511,39.02453991838165,0.09055143014436684,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,25,122.23252285012873,253.59374208319315,1.8038721651422918,0.9899175316864391,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,26,122.93152427728252,254.9917449375007,7.332093229742168,0.04770052476054562,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,27,15.907326179911959,40.94334874275959,40.25770434833839,0.06068556235012739,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,28,19.721086960388682,48.570870303713036,39.90983259170476,0.11515239433189836,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,29,13.689733829729,36.50816404239367,32.10383406802241,0.12829211674365606,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,30,20.720243583548537,50.56918355003275,44.14843144766759,0.08123511796551677,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,31,77.97289621028293,165.07448880350154,4.8582257789737335,0.4673447402185077,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,32,72.36507239170005,153.85884116633576,6.2478462809480515,0.38656907716538236,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,33,128.4773602377454,266.08341685842646,2.2743792629762116,0.5289942811049818,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,34,92.73291987702184,194.59453613697934,7.923910469291745,0.4411817135943707,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,35,108.03714563962357,225.2029876621828,0.05357586804104446,0.4415992244008259,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,36,88.5245005110048,186.17769740494526,5.274834730655813,0.7814128406940742,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,37,135.72016173546615,280.569019853868,0.06791429684238105,0.9167971343940098,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,38,102.18718228953988,213.5030609620154,1.3755467399492698,0.9224719608119355,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,39,13.57524386152226,36.27918410598019,31.994878263091504,0.1252738063622192,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,40,128.1400124514838,265.4087212859033,1.8875131818406974,0.7105774006926845,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,41,21.16804055227266,51.464777487480994,44.44609298630994,0.0816361296794811,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,42,18.854277790262625,46.83725196346092,43.41735462670721,0.09884200534418706,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,43,52.24820036442802,113.62509711179172,30.60073680269464,0.03984052390161618,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,44,126.50662194858182,262.14194028009933,5.544768985437481,0.054725777717446744,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,45,16.62294716525063,42.37459071343693,38.64189866787295,0.10074669874095098,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,46,29.69566873126304,68.52003384546175,47.96174025540738,0.056705923376676244,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,47,16.973177147388977,43.07505067771363,33.45815859088186,0.13603652155947057,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,48,15.709271210338999,40.547238803613666,36.17881233113844,0.06381747695195744,,,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,49,107.79576195460821,224.72022029215208,0.7806046382209401,0.010538299217118541,,,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,0,7.340940671450198,28.374925917303905,13.703207433795502,,0.8112504274285552,0.044213857264598665,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,1,8.679974408097705,31.052993390598918,13.87985455956239,,0.8092756054874777,0.04726303574731919,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,2,14.424857925502208,42.54276042540792,19.773212935725468,,0.2991957583901874,0.060184351300565826,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,3,8.732934204323884,31.158912983051277,13.806775818101974,,0.7797405352018598,0.02797462805495659,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,4,11.843689600434217,37.38042377527194,15.648296782487796,,0.7916102081670782,0.12267656461100959,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,5,8.939302016374928,31.571648607153364,13.8310863477792,,0.8649975157489979,0.007703988033516665,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,6,9.742544743862016,33.17813406212754,14.33369593320041,,0.7737441606235976,0.09270188967766393,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,7,7.329232234125035,28.35150904265358,13.69790326682106,,0.7844056267169334,0.04368459950215835,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,8,10.087084442168269,33.867213458740046,14.210644119218186,,0.7998956403561104,0.03013443119956682,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,9,5.819151985146386,25.331348544696283,11.6978845207202,,0.870092909363604,0.005636430633435066,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,10,103.33212749531548,220.35729956503445,3.4049675630077716,,0.999998645532714,0.5076581958212665,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,11,9.87605337092311,33.44515131624973,14.393302123669274,,0.8269141159815614,0.07091851824166254,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,12,7.383435621861633,28.459915818126774,13.73781298789406,,0.7794111342195833,0.026578709442421113,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,13,8.962855956902832,31.618756488209172,13.23687999284785,,0.8689919081327829,0.011697005808607991,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,14,11.82131102996932,37.33566663434215,15.933031753112592,,0.7684012562684917,0.1508226827099633,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,15,10.028653400052319,33.75035137450814,14.038904889788226,,0.8278622475344084,0.047301188864946,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,16,6.815114247620844,27.323273069645197,12.988663683167243,,0.8477579544942657,0.00836130521595302,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,17,7.921283137420319,29.535610849244147,13.084641373494545,,0.8582814160855189,0.008291646133518871,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,18,12.272437926684464,38.23792042777244,16.605605577533364,,0.8100220263096305,0.2016704159495573,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,19,11.029418691309548,35.751881957022604,14.802722319616008,,0.9301500655746491,0.07507025614746972,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,20,8.681346367585666,31.05573730957484,13.883055346164694,,0.8150046442712758,0.047644986754963425,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,21,12.859478772510712,39.41200211942493,14.575875361380048,,0.8523546036497767,0.02508926679317478,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,22,13.244280032845133,40.181604640093774,17.5463152236358,,0.5072659580713806,0.018262276604583388,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,23,8.969900599838905,31.632845774081318,13.831089902896306,,0.9009634309487184,0.007462962050741678,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,24,7.365870100276059,28.424784774955626,13.719377407316454,,0.8040883534788174,0.0342165209923171,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,25,11.724030619153918,37.141105812711345,13.932862459049256,,0.8776678222225366,0.006542021272741293,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,26,10.201387238519615,34.09581905144274,13.82059313636906,,0.7956460422736614,0.01316420696130429,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,27,7.380070639557486,28.45318585351848,13.724810498107496,,0.7768181276573439,0.026616518720617998,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,28,8.66829175835081,31.029628091105128,13.911069197428471,,0.8156637287099514,0.05330712000819637,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,29,7.338941167790187,28.370926909983883,13.712551449232482,,0.7849814794136931,0.040681911126013326,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,30,9.834196189133255,33.36143695267002,14.549240796892397,,0.8453862900224978,0.08670787894757527,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,31,13.126251097799514,39.94554677000254,16.297036506882375,,0.9183767523238677,0.06669323854248042,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,32,13.137417204682665,39.96787898376884,21.192527497051326,,0.31597821137395665,0.04002970082951637,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,33,8.835852127700825,31.36474882980516,13.802551155566656,,0.7985609147809472,0.013014159609301437,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,34,11.266891235767398,36.22682704593831,15.177470784217245,,0.869300646815063,0.050678905914415526,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,35,6.873997280498795,27.4410391354011,12.978898406107131,,0.8088196639614793,0.0036994003023410127,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,36,13.94234798320171,41.57774054080693,15.598646150055204,,0.9096414242678145,0.0598962241147741,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,37,13.027506076808567,39.74805672802064,14.290761850922499,,0.874786601409546,0.012210462593349796,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,38,10.593076282423098,34.879197139249705,12.61761744020052,,0.4898117350738555,0.00454023577989141,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,39,7.347692686558688,28.388429947520883,13.72512220495575,,0.78049799871554,0.03749310800812089,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,40,8.886083425687126,31.46521142577776,13.751807905977492,,0.7819755148489697,0.007481201125703671,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,41,7.374692275256427,28.442429124916362,13.733155391187468,,0.8089919092187053,0.0325833964035221,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,42,10.483571726221466,34.66018802684644,15.930673011877586,,0.8215897939595371,0.1461877092435465,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,43,15.807066960406253,45.307178495216014,17.642099462465747,,0.44509200213813266,0.035090590863666546,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,44,7.492343206720754,28.677730987845017,13.781557075459043,,0.8202336824236589,0.01135445670278879,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,45,10.79428616197914,35.28161689836179,15.559046871838136,,0.7738861508261472,0.09934212758399896,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,46,8.745906159421672,31.184856893246852,13.873177269543305,,0.8302163907953588,0.03250627107855133,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,47,9.853035870239374,33.39911631488226,14.06478223238211,,0.8180565277589605,0.09352546892058584,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,48,8.659263048973486,31.01157067235048,13.848942555935317,,0.7934959643388345,0.04927775728654586,0.5_-0.5,4.0,0.0
claude-1,Model_2alpha,49,6.783249004414847,27.259542583233202,12.938366046907792,,0.7904876696879916,0.007762772801019631,0.5_-0.5,4.0,0.0
claude-1,Model_1alpha,0,69.24268084063759,147.61405806421084,0.4943496052270542,0.0008218767083053987,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,1,13.497986616716425,36.12466961636852,29.457284210581285,0.1550401822977158,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,2,13.733139514894347,36.59497541272437,30.19203544803216,0.1232449274205883,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,3,16.340922122634836,41.810540628205345,30.779088133137122,0.16370268551250486,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,4,107.22297562480333,223.57464763254234,2.4035269565009534,0.9652033459506073,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,5,12.506246771650977,34.14118992623763,25.326780930365434,0.17253809802075495,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,6,101.75817926022053,212.64505490337672,1.3867386172786262,0.9438991811193269,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,7,70.05613231365417,149.240961010244,5.348112770666546,0.8123267553003726,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,8,109.17389252202742,227.47648142699052,3.9010672752316475,0.9951566951504799,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,9,21.75660934537064,52.641915073676955,32.59956579419639,0.08548931746940504,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,10,12.652285462198593,34.433267307332855,25.78643309434562,0.15900152361407444,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,11,48.58762128086393,106.30393894466353,21.20478631057269,0.047437941339572506,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,12,32.243343438533515,73.6153832600027,59.709096878174655,0.059383282306528375,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,13,128.9151463841856,266.95898915130687,1.4858088690364262,0.9858770078766174,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,14,38.301898827495734,85.73249403792714,32.548185935202596,0.0737501726399139,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,15,16.812874465247077,42.75444531342983,44.778446863277196,0.09901341723760272,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,16,93.11036019543158,195.34941677379885,4.932973620624999,0.950758293311394,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,17,15.246369276216626,39.621434935368924,36.961681071526236,0.09770138721402422,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,18,21.127743989019336,51.384184360974345,30.93411373646291,0.09805026165529356,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,19,24.585186313007984,58.29906900895164,24.250502746677135,0.11637404320042236,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,20,32.963845546364425,75.05638747566452,54.15343565928721,0.05108782201494325,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,21,94.7264492817377,198.5815949464111,1.6794989082299376,0.9713342227258868,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,22,15.566650890445496,40.26199816382666,27.124074230936234,0.18626095522856498,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,23,121.35644143593038,251.84157925479644,1.6468905276325034,0.9902322028630036,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,24,107.8348636709658,224.7984237248673,0.16952453751308014,0.181909338461231,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,25,16.35409729080645,41.83689096454857,36.2899151015195,0.06768388622026499,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,26,18.970398491604136,47.069493366143945,31.314766612905686,0.13130096936320207,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,27,14.409985371533711,37.948667126003095,30.591582615613806,0.14953531494448563,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,28,21.010062246460365,51.1488208758564,39.72464971806679,0.09537837420730387,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,29,83.2570653457447,175.6428270744251,3.649526473324134,0.9204624141814798,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,30,17.003204331043953,43.13510504502358,25.03203328227456,0.15385445573185144,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,31,25.490680063615493,60.11005651016666,74.48848890055928,0.0433019022946945,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,32,39.245357909374896,87.61941220168546,17.433428540052912,0.2026323424496177,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,33,133.97200544323803,277.07270726941175,0.705651624222908,0.9440703787445947,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,34,135.75265806588882,280.63401251471333,0.49124031568913024,0.0011482195372128667,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,35,15.610840329282782,40.35037704150123,36.67890746510464,0.08038789613341572,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,36,22.88127512652268,54.891246635981034,47.42819812388873,0.07295338970360356,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,37,124.17546625918317,257.479628901302,1.9239056403472456,0.9687786841836626,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,38,123.42636776949251,255.98143192192072,15.649719287171168,0.01640700427260455,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,39,16.08744461762617,41.30358561818801,33.074875196012286,0.10999606439995602,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,40,42.753890738861585,94.63647786065884,39.046419968774245,0.05143393445971476,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,41,95.83216598402863,200.79302835099293,5.242237530604396,0.7178364434655239,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,42,56.03157071125983,121.19183780545534,2.451232969570435,0.9725338829307576,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,43,104.95073655901027,219.03016950095622,3.752106157087955,0.9496914082036528,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,44,120.3622514142777,249.85319921149107,1.7251170633885111,0.9860150243625462,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,45,118.06917721076255,245.26705080446078,6.1857911062092175,0.19389167212503275,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,46,133.7110524389041,276.55080126074387,0.7079635702224267,0.9193676097163096,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,47,17.015041685962032,43.15877975485974,30.673433650177056,0.1688022136864902,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,48,119.22612640853869,247.58094920001304,1.9910557047130932,0.9547890716750352,,,1.0_0.0,4.0,0.5
claude-1,Model_1alpha,49,27.503449754993234,64.13559589292214,30.581342859991988,0.1237805436909491,,,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,0,6.48807599824676,26.66919657089703,11.568261647614552,,0.8383989773577057,0.005452468545974002,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,1,9.681894338329894,33.056833251063296,14.475144988553762,,0.7893814426078418,0.11319380143421814,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,2,9.774272744825677,33.24159006405486,14.474425841662445,,0.7935398323683802,0.09152552993766719,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,3,10.635091731714091,34.96322803783169,15.368150756135213,,0.798465930580999,0.117485700507042,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,4,12.867940966672009,39.428926507747526,14.473881172396627,,0.894663471788384,0.026085038557865956,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,5,9.625731187508126,32.94450694941976,14.389914081618747,,0.7814403297578691,0.12387429428441465,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,6,7.858847672237535,29.410739918878576,12.990052808072504,,0.7866354589620085,0.00886785509592426,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,7,12.142824255228874,37.978693084861256,13.170832752472474,,0.8277845881350121,0.01772682601936385,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,8,11.714584548437973,37.122213671279454,14.076703146125373,,0.8973563518549814,0.007685061368657415,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,9,7.391229880590197,28.475504335583903,13.72945200604766,,0.8070992670174666,0.02718817849101811,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,10,9.656323333942042,33.0056912422876,14.338729422593751,,0.7716260884933375,0.11312486014405647,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,11,11.512976215583876,36.71899700557126,15.937561387290488,,0.936196633288572,0.08503992417148559,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,12,7.393087376844263,28.479219328092036,13.745056265452064,,0.7937995394963068,0.025491223670869645,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,13,14.585800382912701,42.86464534022891,13.51865446587889,,0.8838395250165412,0.0034244972115500504,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,14,11.435853398134308,36.56475137067213,13.87817936803459,,0.7944490835549173,0.03667726583812991,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,15,7.367744683121876,28.42853394064726,13.73004863434508,,0.7864150445837897,0.03143167660899763,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,16,11.495832640244146,36.6847098548918,14.51224278185886,,0.8896366975327068,0.024917707788577367,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,17,8.65646763569535,31.005979845794208,13.90065047897374,,0.7921291520966548,0.05291224357287029,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,18,8.7267508703702,31.146546315143908,13.850177637478117,,0.8407266237899477,0.03774423540869314,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,19,9.885206218892122,33.46345701218775,14.219453183207163,,0.8175648052310762,0.06355039483498778,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,20,10.051621534750964,33.79628764390544,14.056082278693307,,0.8235388115533258,0.033162840728288186,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,21,8.934781080663559,31.562606735730625,13.051105704247181,,0.7983434067318187,0.010285948824558518,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,22,12.305471650149913,38.30398787470334,16.3339717216293,,0.8616219104367135,0.19677038525341453,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,23,11.599407356614702,36.89185928763291,14.07745722903324,,0.8464087324533854,0.011301682798967453,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,24,8.030526885938922,29.754098346281353,12.939767799944471,,0.9031799894310443,0.004316033238410602,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,25,9.962670298138178,33.618385170679865,13.979271974475168,,0.7603138980704727,0.04073731223413332,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,26,11.08044719073989,35.85393895588329,14.611433802771717,,0.8135321868028501,0.08932872888608792,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,27,9.760029162217771,33.213102898839054,14.40837500160661,,0.78008345877661,0.09192378661461319,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,28,7.387631012115195,28.468306598633898,13.742748449003374,,0.8086891244733246,0.028988903586202652,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,29,8.828912726499567,31.350870027402642,13.356573356637718,,0.8229369250310442,0.021735590906616923,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,30,11.970801628856997,37.6346478321175,14.327083791237955,,0.7937045248481305,0.13330856889636786,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,31,7.407374313548535,28.507793201500576,13.743769794716593,,0.7858017690848824,0.02136151786483547,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,32,19.963285350379,53.61961527516151,13.12453012105603,,0.7811123153327268,0.007726079596281923,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,33,8.979339910358352,31.651724395120212,13.821869241127592,,0.9070364242575396,0.0072295126428955185,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,34,13.650745352409842,40.99453527922319,13.018460424323406,,0.5926498416995163,0.0024806568973897844,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,35,8.656078480201089,31.005201534805686,13.851535541211948,,0.789036605368703,0.050055402696414945,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,36,12.250249567886716,38.19354371017694,15.494618051206606,,0.8273110530386201,0.08024299676922908,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,37,10.254538048895027,34.20212067219356,13.923803851290211,,0.8317589794178405,0.010208254304463774,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,38,10.159498898132714,34.01204237066894,13.940839743618001,,0.8137469395605317,0.020836403538414067,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,39,9.723326392105275,33.13969735861406,14.514400287146849,,0.8191255837556439,0.10798377127009691,1.0_0.0,4.0,0.5
claude-1,Model_2alpha,40,8.73218765312616,31.15741988065583,13.824326821633285,,0.8113784871783715,0.031102448175214133,1.0_0.0,4.0,0.5
